gender,age,category,payment_method,total
Male,62,Books,Card,60.6
Male,60,Shoes,Card,600.17
Female,42,Clothing,Cash,7502.0
Male,50,Souvenir,Card,11.73
Male,48,Cosmetics,Card,162.64
Female,34,Food & Beverage,Card,20.92
Male,38,Cosmetics,Card,650.56
Male,62,Shoes,Card,9602.72
Female,67,Books,Card,378.75
Female,58,Toys,Card,573.44
Female,68,Clothing,Cash,300.08
Female,24,Food & Beverage,Card,20.92
Male,48,Clothing,Card,300.08
Female,47,Technology,Cash,26250.0
Female,43,Food & Beverage,Card,5.23
Female,64,Toys,Cash,573.44
Female,52,Technology,Card,4200.0
Female,32,Clothing,Card,300.08
Male,64,Souvenir,Cash,105.57
Female,63,Shoes,Cash,600.17
Female,35,Clothing,Card,7502.0
Female,44,Technology,Card,1050.0
Female,54,Clothing,Cash,300.08
Male,62,Food & Beverage,Card,83.68
Male,28,Food & Beverage,Card,83.68
Male,64,Cosmetics,Card,40.66
Male,23,Shoes,Cash,5401.53
Male,68,Clothing,Card,1200.32
Female,48,Cosmetics,Cash,365.94
Male,54,Shoes,Card,2400.68
Male,60,Technology,Card,16800.0
Female,33,Food & Beverage,Cash,83.68
Female,30,Books,Cash,136.35000000000002
Male,39,Food & Beverage,Card,130.75
Female,37,Clothing,Card,4801.28
Female,38,Cosmetics,Card,365.94
Male,29,Clothing,Card,7502.0
Female,21,Toys,Card,35.84
Male,19,Souvenir,Cash,187.68
Female,33,Clothing,Cash,2700.7200000000003
Female,21,Toys,Cash,896.0
Male,47,Food & Beverage,Cash,20.92
Female,63,Clothing,Card,300.08
Male,54,Shoes,Cash,600.17
Female,38,Food & Beverage,Card,47.07
Female,19,Toys,Card,573.44
Male,57,Clothing,Cash,7502.0
Male,55,Clothing,Card,1200.32
Female,30,Food & Beverage,Card,5.23
Male,24,Souvenir,Cash,46.92
Male,31,Toys,Card,896.0
Female,63,Technology,Cash,26250.0
Female,60,Books,Card,378.75
Male,53,Clothing,Card,2700.7200000000003
Male,68,Cosmetics,Card,40.66
Male,35,Technology,Card,4200.0
Female,33,Food & Beverage,Card,47.07
Male,36,Clothing,Cash,300.08
Male,37,Clothing,Cash,7502.0
Female,62,Souvenir,Card,293.25
Female,62,Cosmetics,Cash,1016.5
Male,48,Technology,Card,26250.0
Male,40,Shoes,Cash,600.17
Female,21,Cosmetics,Card,40.66
Male,50,Books,Card,242.4
Male,48,Cosmetics,Card,1016.5
Male,68,Clothing,Card,300.08
Female,24,Technology,Cash,16800.0
Female,62,Clothing,Cash,1200.32
Male,34,Toys,Card,573.44
Male,48,Souvenir,Card,187.68
Male,46,Cosmetics,Cash,365.94
Male,51,Shoes,Card,600.17
Female,55,Souvenir,Cash,187.68
Female,61,Clothing,Card,2700.7200000000003
Male,20,Food & Beverage,Cash,47.07
Male,55,Shoes,Card,5401.53
Male,44,Toys,Card,35.84
Female,62,Toys,Card,896.0
Female,31,Food & Beverage,Card,47.07
Female,21,Food & Beverage,Card,5.23
Male,56,Clothing,Cash,7502.0
Female,60,Clothing,Cash,7502.0
Male,29,Toys,Card,322.56
Female,58,Books,Card,15.15
Female,68,Cosmetics,Card,1016.5
Male,19,Clothing,Cash,7502.0
Male,45,Books,Card,60.6
Male,24,Clothing,Card,4801.28
Female,24,Clothing,Cash,1200.32
Female,46,Cosmetics,Card,365.94
Male,51,Clothing,Card,4801.28
Male,41,Souvenir,Cash,46.92
Male,43,Food & Beverage,Card,83.68
Female,37,Clothing,Card,1200.32
Male,58,Clothing,Card,7502.0
Male,39,Clothing,Cash,1200.32
Male,22,Food & Beverage,Card,83.68
Female,30,Clothing,Card,1200.32
Female,65,Clothing,Card,1200.32
Male,30,Clothing,Card,7502.0
Female,63,Clothing,Cash,300.08
Female,37,Clothing,Card,7502.0
Female,58,Toys,Cash,35.84
Male,44,Food & Beverage,Card,130.75
Male,41,Clothing,Card,300.08
Female,22,Clothing,Card,300.08
Male,60,Clothing,Cash,1200.32
Male,69,Books,Card,60.6
Female,20,Cosmetics,Card,365.94
Male,46,Cosmetics,Card,365.94
Female,27,Food & Beverage,Cash,130.75
Female,50,Shoes,Card,5401.53
Male,51,Technology,Card,26250.0
Male,18,Clothing,Cash,1200.32
Female,26,Souvenir,Card,293.25
Male,62,Toys,Card,322.56
Female,66,Books,Card,60.6
Male,52,Technology,Cash,4200.0
Male,25,Clothing,Cash,300.08
Female,58,Food & Beverage,Card,20.92
Female,33,Clothing,Card,4801.28
Female,57,Souvenir,Card,187.68
Male,61,Clothing,Card,7502.0
Male,28,Clothing,Card,2700.7200000000003
Male,41,Food & Beverage,Card,47.07
Female,28,Cosmetics,Card,162.64
Female,22,Clothing,Cash,2700.7200000000003
Female,25,Cosmetics,Cash,365.94
Male,46,Shoes,Card,9602.72
Male,49,Technology,Card,9450.0
Female,28,Toys,Card,35.84
Male,30,Cosmetics,Card,1016.5
Female,32,Toys,Cash,896.0
Male,23,Clothing,Card,7502.0
Male,56,Cosmetics,Cash,40.66
Female,67,Books,Cash,60.6
Male,52,Clothing,Cash,4801.28
Male,67,Books,Card,378.75
Male,42,Technology,Card,1050.0
Female,62,Toys,Card,573.44
Male,37,Technology,Cash,4200.0
Male,39,Clothing,Card,7502.0
Female,37,Clothing,Card,2700.7200000000003
Male,65,Cosmetics,Card,1016.5
Female,25,Clothing,Cash,2700.7200000000003
Male,49,Clothing,Cash,7502.0
Female,43,Clothing,Card,4801.28
Female,44,Food & Beverage,Cash,20.92
Male,39,Toys,Cash,322.56
Male,52,Clothing,Card,7502.0
Female,26,Clothing,Card,1200.32
Male,58,Food & Beverage,Card,83.68
Male,59,Shoes,Cash,600.17
Female,22,Toys,Cash,896.0
Male,41,Shoes,Cash,2400.68
Male,39,Cosmetics,Card,650.56
Female,55,Clothing,Card,7502.0
Female,18,Toys,Cash,35.84
Male,20,Cosmetics,Card,650.56
Male,55,Clothing,Card,7502.0
Female,33,Food & Beverage,Cash,83.68
Male,59,Cosmetics,Card,650.56
Male,47,Clothing,Card,1200.32
Male,61,Clothing,Cash,2700.7200000000003
Male,39,Cosmetics,Cash,40.66
Female,66,Cosmetics,Cash,1016.5
Female,60,Food & Beverage,Card,83.68
Male,49,Food & Beverage,Card,20.92
Female,48,Souvenir,Card,46.92
Female,29,Technology,Cash,1050.0
Male,69,Clothing,Cash,1200.32
Male,47,Cosmetics,Cash,162.64
Male,33,Technology,Card,26250.0
Male,20,Clothing,Cash,4801.28
Male,57,Books,Cash,242.4
Female,24,Shoes,Card,15004.25
Female,68,Technology,Card,1050.0
Female,58,Souvenir,Card,187.68
Male,23,Toys,Card,35.84
Male,55,Clothing,Card,7502.0
Male,47,Cosmetics,Cash,1016.5
Female,68,Cosmetics,Cash,40.66
Male,53,Shoes,Card,2400.68
Female,47,Cosmetics,Cash,650.56
Female,54,Shoes,Card,15004.25
Female,39,Cosmetics,Card,365.94
Male,32,Toys,Cash,896.0
Female,69,Clothing,Card,4801.28
Male,30,Cosmetics,Cash,162.64
Female,31,Clothing,Cash,4801.28
Male,31,Shoes,Card,2400.68
Male,35,Clothing,Cash,1200.32
Female,31,Shoes,Card,600.17
Male,25,Toys,Card,573.44
Male,64,Cosmetics,Cash,365.94
Female,60,Books,Card,15.15
Female,59,Shoes,Cash,5401.53
Female,21,Clothing,Cash,7502.0
Female,57,Technology,Card,1050.0
Female,55,Toys,Card,143.36
Female,57,Food & Beverage,Card,5.23
Male,49,Toys,Card,143.36
Male,19,Clothing,Cash,300.08
Male,30,Cosmetics,Card,365.94
Male,23,Food & Beverage,Cash,130.75
Male,59,Food & Beverage,Cash,47.07
Female,40,Food & Beverage,Cash,5.23
Male,53,Cosmetics,Cash,365.94
Male,32,Cosmetics,Card,365.94
Female,60,Souvenir,Cash,105.57
Female,49,Cosmetics,Card,365.94
Female,55,Food & Beverage,Card,47.07
Male,31,Clothing,Card,4801.28
Female,58,Cosmetics,Cash,1016.5
Male,46,Clothing,Cash,300.08
Male,58,Clothing,Cash,300.08
Male,36,Cosmetics,Card,365.94
Female,64,Shoes,Cash,600.17
Male,52,Shoes,Card,600.17
Male,50,Books,Card,136.35000000000002
Female,19,Food & Beverage,Cash,20.92
Female,22,Clothing,Cash,2700.7200000000003
Female,67,Toys,Cash,322.56
Male,56,Clothing,Cash,1200.32
Female,40,Souvenir,Card,105.57
Female,69,Clothing,Cash,7502.0
Male,51,Cosmetics,Cash,365.94
Male,34,Food & Beverage,Cash,20.92
Male,63,Shoes,Card,9602.72
Male,56,Shoes,Cash,600.17
Male,61,Clothing,Card,7502.0
Male,34,Clothing,Card,300.08
Male,23,Clothing,Card,2700.7200000000003
Male,54,Clothing,Cash,4801.28
Male,57,Toys,Cash,573.44
Male,48,Clothing,Card,2700.7200000000003
Male,51,Food & Beverage,Cash,130.75
Male,21,Books,Cash,60.6
Male,32,Technology,Card,1050.0
Female,48,Clothing,Cash,300.08
Male,42,Souvenir,Cash,105.57
Male,25,Cosmetics,Card,365.94
Male,53,Cosmetics,Cash,162.64
Male,47,Shoes,Cash,9602.72
Male,40,Clothing,Card,1200.32
Male,39,Clothing,Cash,4801.28
Male,68,Books,Cash,15.15
Male,37,Technology,Card,4200.0
Male,30,Technology,Card,1050.0
Female,54,Toys,Cash,573.44
Female,69,Clothing,Cash,2700.7200000000003
Male,25,Shoes,Card,15004.25
Female,19,Technology,Cash,9450.0
Male,50,Food & Beverage,Card,5.23
Female,54,Cosmetics,Cash,650.56
Male,23,Food & Beverage,Cash,130.75
Male,18,Clothing,Card,1200.32
Male,36,Books,Cash,242.4
Female,28,Technology,Cash,1050.0
Male,48,Food & Beverage,Cash,20.92
Male,36,Clothing,Cash,2700.7200000000003
Female,66,Food & Beverage,Card,130.75
Male,44,Toys,Card,573.44
Male,42,Cosmetics,Card,650.56
Female,53,Clothing,Card,2700.7200000000003
Female,20,Food & Beverage,Cash,20.92
Male,31,Food & Beverage,Card,83.68
Female,37,Toys,Cash,143.36
Male,22,Souvenir,Card,11.73
Male,61,Cosmetics,Cash,40.66
Female,63,Cosmetics,Card,650.56
Male,23,Cosmetics,Card,40.66
Male,55,Food & Beverage,Cash,5.23
Male,23,Cosmetics,Card,40.66
Male,47,Clothing,Card,300.08
Male,44,Food & Beverage,Card,83.68
Female,29,Clothing,Cash,1200.32
Female,36,Toys,Cash,35.84
Female,44,Clothing,Cash,1200.32
Male,51,Clothing,Cash,7502.0
Female,62,Cosmetics,Card,650.56
Male,20,Clothing,Cash,2700.7200000000003
Male,19,Cosmetics,Card,650.56
Female,63,Souvenir,Cash,46.92
Female,57,Food & Beverage,Card,5.23
Male,27,Food & Beverage,Cash,130.75
Female,34,Toys,Card,322.56
Female,48,Shoes,Card,15004.25
Male,39,Clothing,Card,7502.0
Male,37,Clothing,Cash,300.08
Female,22,Food & Beverage,Card,83.68
Female,49,Toys,Card,35.84
Female,69,Food & Beverage,Card,47.07
Male,34,Cosmetics,Card,162.64
Female,34,Food & Beverage,Card,47.07
Male,19,Shoes,Cash,2400.68
Female,68,Toys,Card,143.36
Female,57,Cosmetics,Card,162.64
Female,66,Food & Beverage,Card,5.23
Male,51,Food & Beverage,Card,83.68
Male,37,Food & Beverage,Cash,130.75
Male,52,Food & Beverage,Cash,83.68
Female,41,Food & Beverage,Card,20.92
Male,29,Technology,Cash,9450.0
Female,33,Books,Cash,242.4
Male,38,Shoes,Card,2400.68
Male,31,Clothing,Cash,4801.28
Male,32,Food & Beverage,Card,20.92
Female,31,Souvenir,Card,46.92
Male,45,Clothing,Card,2700.7200000000003
Male,52,Clothing,Cash,1200.32
Female,33,Toys,Card,35.84
Male,54,Food & Beverage,Cash,47.07
Male,19,Food & Beverage,Card,5.23
Male,42,Clothing,Cash,4801.28
Male,47,Clothing,Cash,1200.32
Male,37,Cosmetics,Card,365.94
Male,61,Cosmetics,Card,40.66
Female,59,Books,Card,136.35000000000002
Female,45,Technology,Card,4200.0
Male,47,Food & Beverage,Cash,130.75
Female,58,Souvenir,Card,293.25
Female,46,Clothing,Card,1200.32
Male,42,Clothing,Cash,1200.32
Male,66,Food & Beverage,Card,47.07
Male,43,Clothing,Card,300.08
Male,47,Technology,Card,16800.0
Male,55,Books,Cash,242.4
Male,63,Clothing,Card,2700.7200000000003
Female,33,Food & Beverage,Cash,47.07
Female,34,Technology,Card,9450.0
Male,31,Clothing,Card,1200.32
Female,50,Cosmetics,Card,650.56
Female,50,Clothing,Card,1200.32
Female,29,Clothing,Card,4801.28
Male,37,Cosmetics,Card,162.64
Male,58,Technology,Card,9450.0
Female,45,Cosmetics,Cash,365.94
Male,53,Souvenir,Card,293.25
Female,53,Clothing,Cash,2700.7200000000003
Male,41,Clothing,Card,300.08
Male,54,Toys,Cash,573.44
Female,62,Food & Beverage,Card,5.23
Male,45,Clothing,Card,7502.0
Male,69,Cosmetics,Cash,650.56
Female,21,Toys,Card,322.56
Male,46,Technology,Card,1050.0
Female,60,Shoes,Card,600.17
Female,61,Clothing,Card,300.08
Male,23,Technology,Card,16800.0
Female,26,Cosmetics,Cash,1016.5
Female,32,Clothing,Card,2700.7200000000003
Female,33,Technology,Cash,16800.0
Female,65,Toys,Card,322.56
Female,67,Technology,Cash,4200.0
Female,53,Technology,Cash,4200.0
Female,44,Clothing,Cash,7502.0
Female,66,Cosmetics,Card,650.56
Female,35,Clothing,Cash,300.08
Male,52,Clothing,Card,2700.7200000000003
Female,27,Technology,Cash,1050.0
Male,46,Clothing,Cash,300.08
Female,68,Clothing,Cash,1200.32
Male,24,Clothing,Cash,4801.28
Female,67,Toys,Card,322.56
Male,46,Clothing,Card,7502.0
Male,42,Technology,Card,4200.0
Male,40,Cosmetics,Cash,1016.5
Male,40,Clothing,Card,4801.28
Female,54,Souvenir,Cash,105.57
Male,26,Clothing,Card,300.08
Female,45,Clothing,Card,1200.32
Female,48,Cosmetics,Card,162.64
Female,21,Shoes,Card,5401.53
Male,39,Clothing,Cash,300.08
Female,51,Shoes,Card,600.17
Female,69,Cosmetics,Card,1016.5
Male,21,Shoes,Cash,15004.25
Male,44,Technology,Card,16800.0
Female,39,Food & Beverage,Card,83.68
Male,59,Toys,Cash,143.36
Female,67,Toys,Card,143.36
Male,41,Clothing,Cash,300.08
Female,22,Technology,Cash,9450.0
Female,67,Cosmetics,Card,365.94
Female,59,Clothing,Cash,4801.28
Female,38,Clothing,Card,7502.0
Female,21,Clothing,Card,1200.32
Female,42,Food & Beverage,Cash,20.92
Female,50,Food & Beverage,Cash,83.68
Female,57,Books,Cash,15.15
Male,39,Cosmetics,Card,162.64
Female,30,Technology,Card,16800.0
Female,56,Cosmetics,Cash,650.56
Male,37,Toys,Card,896.0
Female,36,Toys,Cash,322.56
Female,65,Clothing,Cash,1200.32
Male,24,Cosmetics,Card,1016.5
Female,37,Cosmetics,Cash,40.66
Female,69,Shoes,Card,2400.68
Male,26,Clothing,Card,300.08
Male,40,Clothing,Cash,7502.0
Female,49,Clothing,Card,300.08
Female,61,Toys,Cash,573.44
Female,52,Clothing,Cash,7502.0
Female,21,Clothing,Card,300.08
Female,46,Shoes,Cash,9602.72
Male,65,Clothing,Cash,4801.28
Female,46,Clothing,Card,1200.32
Male,20,Toys,Cash,143.36
Male,68,Technology,Card,26250.0
Male,31,Food & Beverage,Cash,20.92
Male,35,Food & Beverage,Cash,5.23
Female,44,Clothing,Cash,2700.7200000000003
Female,64,Shoes,Card,5401.53
Female,46,Souvenir,Card,11.73
Female,56,Shoes,Cash,600.17
Female,19,Food & Beverage,Cash,47.07
Male,56,Food & Beverage,Cash,20.92
Male,28,Clothing,Cash,1200.32
Male,37,Food & Beverage,Cash,5.23
Male,48,Cosmetics,Cash,365.94
Female,40,Shoes,Card,2400.68
Male,27,Clothing,Cash,7502.0
Female,40,Shoes,Card,15004.25
Female,32,Clothing,Cash,7502.0
Male,46,Food & Beverage,Card,20.92
Male,45,Clothing,Cash,7502.0
Male,22,Food & Beverage,Card,83.68
Male,58,Toys,Card,35.84
Male,37,Toys,Cash,322.56
Male,37,Toys,Card,896.0
Male,34,Toys,Card,35.84
Male,46,Food & Beverage,Card,83.68
Female,63,Clothing,Cash,4801.28
Male,30,Food & Beverage,Card,20.92
Female,54,Clothing,Card,2700.7200000000003
Male,59,Food & Beverage,Card,20.92
Male,22,Clothing,Cash,7502.0
Male,47,Cosmetics,Card,162.64
Male,36,Toys,Card,35.84
Male,45,Technology,Cash,9450.0
Male,36,Clothing,Cash,4801.28
Female,51,Clothing,Card,300.08
Male,40,Shoes,Card,2400.68
Female,33,Clothing,Card,4801.28
Male,31,Clothing,Card,2700.7200000000003
Male,37,Clothing,Cash,1200.32
Female,56,Shoes,Card,9602.72
Male,41,Food & Beverage,Card,83.68
Male,28,Food & Beverage,Cash,47.07
Male,28,Clothing,Card,300.08
Female,23,Toys,Cash,896.0
Male,60,Food & Beverage,Cash,20.92
Male,37,Souvenir,Card,105.57
Female,31,Books,Cash,378.75
Male,47,Shoes,Card,9602.72
Female,30,Food & Beverage,Card,5.23
Male,45,Cosmetics,Card,1016.5
Male,57,Cosmetics,Card,365.94
Female,32,Cosmetics,Cash,1016.5
Male,38,Clothing,Card,1200.32
Male,23,Clothing,Cash,7502.0
Male,24,Souvenir,Card,11.73
Male,61,Books,Cash,15.15
Male,69,Cosmetics,Card,1016.5
Male,29,Technology,Card,4200.0
Male,44,Shoes,Card,15004.25
Male,59,Technology,Card,1050.0
Male,49,Clothing,Card,7502.0
Male,48,Books,Cash,15.15
Male,34,Shoes,Card,5401.53
Male,22,Cosmetics,Card,365.94
Male,58,Clothing,Card,1200.32
Female,30,Shoes,Card,2400.68
Female,33,Technology,Cash,26250.0
Male,54,Books,Cash,136.35000000000002
Male,49,Clothing,Cash,4801.28
Female,67,Clothing,Cash,1200.32
Male,26,Clothing,Card,2700.7200000000003
Male,49,Clothing,Card,4801.28
Female,69,Books,Cash,242.4
Female,30,Clothing,Cash,2700.7200000000003
Male,30,Clothing,Card,7502.0
Female,47,Food & Beverage,Cash,20.92
Male,42,Clothing,Card,300.08
Female,37,Clothing,Card,300.08
Male,20,Cosmetics,Card,650.56
Female,54,Technology,Card,9450.0
Female,36,Cosmetics,Cash,162.64
Female,39,Toys,Cash,143.36
Male,33,Food & Beverage,Cash,130.75
Male,46,Clothing,Cash,300.08
Male,26,Clothing,Cash,4801.28
Female,67,Clothing,Card,1200.32
Male,52,Clothing,Card,1200.32
Male,51,Cosmetics,Card,650.56
Male,33,Technology,Cash,9450.0
Male,32,Clothing,Cash,7502.0
Male,25,Shoes,Cash,15004.25
Female,37,Shoes,Card,2400.68
Female,49,Cosmetics,Cash,650.56
Male,29,Food & Beverage,Cash,47.07
Male,51,Clothing,Cash,1200.32
Female,64,Toys,Cash,143.36
Male,28,Clothing,Card,300.08
Female,50,Clothing,Cash,2700.7200000000003
Male,19,Clothing,Card,2700.7200000000003
Male,43,Food & Beverage,Card,130.75
Male,45,Cosmetics,Cash,365.94
Male,46,Toys,Card,322.56
Male,49,Toys,Cash,322.56
Female,39,Food & Beverage,Card,20.92
Female,56,Shoes,Cash,600.17
Female,37,Shoes,Cash,600.17
Female,67,Clothing,Cash,300.08
Male,63,Clothing,Cash,300.08
Male,67,Toys,Cash,143.36
Male,58,Souvenir,Cash,11.73
Male,21,Shoes,Cash,5401.53
Female,45,Cosmetics,Cash,365.94
Male,56,Souvenir,Card,187.68
Female,53,Cosmetics,Cash,650.56
Female,19,Food & Beverage,Card,83.68
Male,33,Shoes,Card,15004.25
Male,59,Food & Beverage,Card,20.92
Male,66,Clothing,Cash,4801.28
Female,56,Clothing,Card,2700.7200000000003
Female,51,Clothing,Card,7502.0
Female,44,Cosmetics,Cash,1016.5
Male,65,Clothing,Cash,1200.32
Female,45,Clothing,Cash,4801.28
Female,50,Cosmetics,Cash,650.56
Female,45,Cosmetics,Cash,1016.5
Male,21,Clothing,Card,300.08
Female,55,Food & Beverage,Card,5.23
Male,56,Souvenir,Cash,293.25
Female,59,Food & Beverage,Cash,20.92
Female,43,Shoes,Card,2400.68
Male,34,Toys,Card,35.84
Male,62,Clothing,Cash,2700.7200000000003
Female,46,Food & Beverage,Card,47.07
Female,69,Food & Beverage,Card,83.68
Male,41,Shoes,Card,600.17
Female,25,Food & Beverage,Card,20.92
Female,42,Food & Beverage,Card,83.68
Male,67,Cosmetics,Cash,1016.5
Female,37,Cosmetics,Cash,162.64
Female,25,Shoes,Cash,9602.72
Male,30,Cosmetics,Card,650.56
Male,65,Food & Beverage,Card,5.23
Male,43,Souvenir,Card,293.25
Female,50,Clothing,Cash,1200.32
Female,67,Cosmetics,Card,40.66
Male,44,Clothing,Card,1200.32
Male,64,Cosmetics,Card,162.64
Female,21,Toys,Card,896.0
Male,59,Food & Beverage,Card,83.68
Female,32,Clothing,Card,1200.32
Male,29,Clothing,Card,1200.32
Female,67,Cosmetics,Card,365.94
Female,68,Clothing,Cash,4801.28
Female,57,Clothing,Cash,7502.0
Male,40,Food & Beverage,Cash,47.07
Female,66,Clothing,Cash,1200.32
Female,50,Shoes,Card,600.17
Female,67,Souvenir,Cash,46.92
Female,20,Clothing,Card,7502.0
Female,52,Clothing,Card,300.08
Male,63,Cosmetics,Card,162.64
Female,50,Cosmetics,Cash,162.64
Female,43,Food & Beverage,Card,47.07
Female,63,Toys,Card,896.0
Female,36,Toys,Card,143.36
Male,45,Food & Beverage,Cash,5.23
Male,18,Clothing,Cash,2700.7200000000003
Female,21,Clothing,Card,300.08
Female,39,Clothing,Card,300.08
Male,37,Clothing,Card,300.08
Female,52,Food & Beverage,Cash,130.75
Female,34,Food & Beverage,Card,47.07
Male,41,Food & Beverage,Card,83.68
Female,57,Food & Beverage,Card,83.68
Female,26,Cosmetics,Card,162.64
Male,20,Books,Card,136.35000000000002
Female,18,Shoes,Card,9602.72
Male,35,Clothing,Cash,4801.28
Female,39,Toys,Cash,322.56
Male,56,Food & Beverage,Cash,20.92
Male,61,Clothing,Cash,300.08
Male,46,Clothing,Card,7502.0
Male,68,Cosmetics,Cash,365.94
Male,63,Technology,Cash,1050.0
Male,58,Clothing,Card,7502.0
Female,29,Food & Beverage,Card,47.07
Male,48,Cosmetics,Card,1016.5
Female,63,Books,Cash,378.75
Male,61,Souvenir,Card,187.68
Female,22,Clothing,Card,7502.0
Male,24,Clothing,Cash,7502.0
Female,69,Food & Beverage,Cash,130.75
Male,41,Cosmetics,Cash,1016.5
Male,66,Cosmetics,Card,650.56
Male,30,Food & Beverage,Cash,5.23
Male,43,Toys,Cash,573.44
Male,40,Technology,Cash,9450.0
Female,45,Cosmetics,Cash,162.64
Female,27,Cosmetics,Card,650.56
Female,57,Clothing,Cash,4801.28
Male,63,Clothing,Card,7502.0
Male,69,Clothing,Card,300.08
Male,22,Cosmetics,Cash,650.56
Male,54,Shoes,Card,9602.72
Female,68,Toys,Card,896.0
Male,38,Shoes,Card,15004.25
Male,61,Cosmetics,Card,40.66
Female,68,Clothing,Card,300.08
Male,37,Books,Card,60.6
Female,46,Toys,Cash,896.0
Female,61,Food & Beverage,Card,130.75
Female,59,Toys,Cash,143.36
Male,46,Food & Beverage,Cash,47.07
Female,46,Cosmetics,Card,365.94
Female,45,Shoes,Card,600.17
Female,52,Clothing,Card,2700.7200000000003
Male,33,Cosmetics,Card,650.56
Female,43,Clothing,Cash,4801.28
Female,22,Food & Beverage,Card,5.23
Male,22,Toys,Cash,573.44
Male,41,Clothing,Card,4801.28
Male,33,Souvenir,Cash,11.73
Male,40,Clothing,Card,300.08
Female,62,Food & Beverage,Card,130.75
Female,37,Books,Cash,136.35000000000002
Male,43,Clothing,Card,2700.7200000000003
Male,22,Clothing,Cash,2700.7200000000003
Male,53,Shoes,Cash,5401.53
Male,53,Cosmetics,Cash,650.56
Male,47,Toys,Cash,35.84
Male,60,Cosmetics,Card,162.64
Male,47,Toys,Card,35.84
Male,59,Technology,Card,26250.0
Female,60,Food & Beverage,Card,83.68
Male,41,Books,Cash,60.6
Female,27,Clothing,Card,4801.28
Male,62,Clothing,Card,1200.32
Male,61,Cosmetics,Card,365.94
Female,32,Books,Card,15.15
Female,69,Toys,Card,143.36
Male,64,Shoes,Card,9602.72
Male,39,Food & Beverage,Cash,20.92
Female,23,Books,Cash,378.75
Male,65,Shoes,Cash,9602.72
Female,63,Toys,Card,322.56
Male,58,Shoes,Card,5401.53
Male,36,Toys,Cash,35.84
Male,66,Cosmetics,Cash,162.64
Female,64,Clothing,Card,2700.7200000000003
Male,22,Clothing,Card,2700.7200000000003
Male,48,Shoes,Card,9602.72
Male,61,Cosmetics,Card,40.66
Male,42,Toys,Card,35.84
Male,20,Shoes,Cash,2400.68
Female,67,Toys,Cash,143.36
Male,31,Toys,Card,143.36
Male,44,Shoes,Card,600.17
Female,28,Cosmetics,Cash,40.66
Male,63,Books,Cash,242.4
Female,44,Clothing,Cash,300.08
Male,67,Shoes,Cash,2400.68
Male,20,Toys,Card,143.36
Male,60,Food & Beverage,Card,130.75
Male,48,Clothing,Card,7502.0
Male,20,Cosmetics,Card,40.66
Female,67,Books,Cash,60.6
Male,35,Food & Beverage,Cash,5.23
Male,67,Shoes,Card,9602.72
Female,32,Clothing,Cash,1200.32
Female,35,Technology,Cash,9450.0
Male,18,Cosmetics,Card,1016.5
Male,48,Clothing,Card,1200.32
Male,47,Shoes,Card,9602.72
Female,46,Clothing,Card,2700.7200000000003
Female,55,Shoes,Cash,2400.68
Male,29,Shoes,Card,5401.53
Male,50,Clothing,Card,1200.32
Male,49,Shoes,Card,9602.72
Male,61,Shoes,Card,9602.72
Male,41,Food & Beverage,Card,83.68
Male,55,Clothing,Cash,4801.28
Male,53,Cosmetics,Card,650.56
Female,54,Clothing,Cash,300.08
Female,58,Shoes,Cash,600.17
Male,26,Technology,Card,1050.0
